org_id,pwsid,is_multiple_pwsid,supplier_name,uwmp_year,forecast_start_date,forecast_end_date,water_use_acre_feet,water_supplies_acre_feet,benefit_supply_augmentation_acre_feet,benefit_demand_reduction_acre_feet
1803,CA3410016,FALSE,orangevale water company,2020,2021-01-01,2021-12-31,3885,3885,NA,NA
1804,CA1910101,FALSE,orchard dale water district,2020,2021-01-01,2021-12-31,1966,1967,0,NA
1821,CA3710034,FALSE,otay water district,2020,2021-01-01,2021-12-31,34173,34173,NA,NA
1827,CA5610007,FALSE,oxnard  city of,2020,2021-01-01,2021-12-31,28464,28464,NA,NA
1838,CA3710037,FALSE,padre dam municipal water district,2020,2021-01-01,2021-12-31,10296,10296,NA,NA
1849,CA1910102,FALSE,palmdale water district,2020,2021-01-01,2021-12-31,19410,16450,NA,4270
1851,CA4310009,FALSE,palo alto  city of,2020,2021-01-01,2021-12-31,10881,10881,NA,NA
1859,CA0410007,FALSE,paradise irrigation district,2020,2021-01-01,2021-12-31,4287,15223,NA,NA
1866,CA1910105,FALSE,paramount  city of,2020,2021-01-01,2021-12-31,5448,5501,0,0
1873,CA1910124,FALSE,pasadena  city of,2020,2021-01-01,2021-12-31,28500,29290,182,56
1875,CA4010007,FALSE,paso robles  city of,2020,2021-01-01,2021-12-31,5889,5889,NA,NA
1877,CA5010017,FALSE,patterson  city of,2020,2021-01-01,2021-12-31,4543,5582,NA,NA
1894,CA4910006,FALSE,petaluma  city of,2020,2021-01-01,2021-12-31,9927,9927,NA,NA
1896,CA3610120,FALSE,phelan pinon hills community services district,2020,2021-01-01,2021-12-31,3217,3217,NA,NA
1899,CA1910042,FALSE,pico rivera  city of,2020,2021-01-01,2021-12-31,259143,308033,0,0
1900,CA1910125,FALSE,pico water district,2020,2021-01-01,2021-12-31,3229,3216,0,13
1923,CA4010008,FALSE,pismo beach  city of,2020,2021-01-01,2021-12-31,1796,2221,0,0
1925,CA0710008,FALSE,pittsburg  city of,2020,2021-01-01,2021-12-31,9592,11858,NA,NA
1927,"CA3110124, CA3110040, CA3110024, CA3110025, CA3110005, CA3110006, CA3110050",TRUE,placer county water agency,2020,2021-01-01,2021-12-31,135008,249100,NA,NA
1940,CA0110008,FALSE,pleasanton  city of,2020,2021-01-01,2021-12-31,16528,16528,NA,NA
1945,CA1910126,FALSE,pomona  city of,2020,2021-01-01,2021-12-31,24119,22405,0,1714
1953,CA5610009,FALSE,port hueneme  city of,2020,2021-01-01,2021-12-31,1912,1912,NA,NA
1954,NA,NA,port hueneme water agency,2020,2021-01-01,2021-12-31,4132,7407,NA,NA
1956,CA5410010,FALSE,porterville  city of,2020,2021-01-01,2021-12-31,3738,7882,0,0
1964,CA3710015,FALSE,poway  city of,2020,2021-01-01,2021-12-31,10211,10211,0,0
1983,CA4010002,FALSE,quartz hill water district,2020,2021-01-01,2021-12-31,4140,4140,0,0
1990,CA3710016,FALSE,rainbow municipal water district,2020,2021-01-01,2021-12-31,14198,18495,NA,NA
1996,CA3710019,FALSE,ramona municipal water district,2020,2021-01-01,2021-12-31,4838,5345,NA,NA
2000,CA3310038,FALSE,rancho california water district,2020,2021-01-01,2021-12-31,62303,77194,NA,NA
2031,CA5210004,FALSE,red bluff  city of,2020,2021-01-01,2021-12-31,4503,4503,0,0
2033,CA4510005,FALSE,redding  city of,2020,2021-01-01,2021-12-31,8585,11831,0,0
2035,CA3610037,FALSE,redlands  city of,2020,2021-01-01,2021-12-31,29598,34037,0,0
2037,CA4110022,FALSE,redwood city,2020,2021-01-01,2021-12-31,10728,10728,0,0
2042,CA4010002,FALSE,reedley  city of,2020,2021-01-01,2021-12-31,1670,1670,NA,NA
2049,CA3610038,FALSE,rialto  city of,2020,2021-01-01,2021-12-31,10287,11830,NA,NA
2057,"CA3710044, CA3710018",TRUE,rincon del diablo municipal water district,2020,2021-01-01,2021-12-31,7453,7453,NA,NA
2060,CA3410018,FALSE,rio linda - elverta community water district,2020,2021-01-01,2021-12-31,2815,2815,NA,NA
2063,CA4810004,FALSE,rio vista  city of,2020,2021-01-01,2021-12-31,2214,2214,NA,NA
2074,CA5010018,FALSE,riverbank  city of,2020,2021-01-01,2021-12-31,4513,15944,0,312
2083,CA3310031,FALSE,riverside  city of,2020,2021-01-01,2021-12-31,73231,111223,NA,NA
2087,CA3610057,FALSE,riverside highland water company,2020,2021-01-01,2021-12-31,4736,5447,NA,NA
2103,CA4910014,FALSE,rohnert park  city of,2020,2021-01-01,2021-12-31,6456,10177,NA,NA
2107,CA1510018,FALSE,rosamond community service district,2020,2021-01-01,2021-12-31,2573,2573,NA,NA
2111,CA3110008,FALSE,roseville  city of,2020,2021-01-01,2021-12-31,39172,64279,NA,NA
2115,CA1910194,FALSE,rowland water district,2020,2021-01-01,2021-12-31,10788,11002,0,0
2118,CA3310044,FALSE,rubidoux community service district,2020,2021-01-01,2021-12-31,5332,5332,NA,NA
2119,CA1910140,FALSE,rubio canyon land and water association,2020,2021-01-01,2021-12-31,1864,2419,0,0
2122,CA3610062,FALSE,running springs water district,2020,2021-01-01,2021-12-31,441,441,0,0
2130,CA3410020,FALSE,sacramento  city of,2020,2021-01-01,2021-12-31,108609,317700,NA,NA
2132,"CA3400473, CA3400106, CA3400101, CA3400156, CA3400173, CA3410002, CA3410029, CA3410704",TRUE,sacramento county water agency,2020,2021-01-01,2021-12-31,50402,112920,NA,NA
2140,CA3410001,FALSE,sacramento suburban water district,2020,2021-01-01,2021-12-31,33675,36000,NA,NA
2146,NA,NA,san antonio water company,2020,2021-01-01,2021-12-31,14571,14571,NA,NA
2149,NA,NA,san benito county water district,2020,2021-01-01,2021-12-31,6694,6025,0,669
2150,CA3610039,FALSE,san bernardino  city of,2020,2021-01-01,2021-12-31,47807,54978,NA,NA
2154,CA3610121,FALSE,san bernardino county service area 64 spring valley lake,2020,2021-01-01,2021-12-31,2715,2715,NA,NA
2891,CA3610125,FALSE,san bernardino county service area 70 j oak hills,2020,2021-01-01,2021-12-31,1620,1620,NA,NA
2156,NA,NA,san bernardino valley municipal water district,2020,2021-01-01,2021-12-31,26676,26676,NA,NA
2157,CA4110023,FALSE,san bruno  city of,2020,2021-01-01,2021-12-31,1560478,2703342,NA,NA
2158,CA5610017,FALSE,san buenaventura  city of (ventura),2020,2021-01-01,2021-12-31,15631,16345,NA,NA
2159,CA3010036,FALSE,san clemente  city of,2020,2021-01-01,2021-12-31,9127,9127,0,0
2160,CA3710020,FALSE,san diego  city of,2020,2021-01-01,2021-12-31,176067,176067,NA,NA
2161,NA,NA,san diego county water authority,2020,2021-01-01,2021-12-31,427178,664578,0,0
2162,CA3710021,FALSE,san dieguito water district,2020,2021-01-01,2021-12-31,6593,6593,0,0
2163,CA1910143,FALSE,san fernando  city of,2020,2021-01-01,2021-12-31,2871,3570,0,0
2164,"CA0110012, CA0110018, CA3810011",TRUE,san francisco public utilities commission,2020,2021-01-01,2021-12-31,77520,77520,NA,NA
2165,CA1910144,FALSE,san gabriel county water district,2020,2021-01-01,2021-12-31,6317,6259,0,58
3994,NA,NA,san gabriel valley municipal water district,2020,2021-01-01,2021-12-31,14258,1440,0,0
2167,"CA1910039, CA1910189",TRUE,san gabriel valley water company,2020,2021-01-01,2021-12-31,37344,36625,0,719
2166,CA3610041,FALSE,san gabriel valley water company   fontana division,2020,2021-01-01,2021-12-31,40945,40945,NA,NA
2168,NA,NA,san gorgonio pass water agency,2020,2021-01-01,2021-12-31,28560,28560,NA,NA
2169,CA3310032,FALSE,san jacinto  city of,2020,2021-01-01,2021-12-31,2864,2781,0,83
2174,"CA4310019, CA4310020",TRUE,san jose  city of,2020,2021-01-01,2021-12-31,18253,18253,NA,NA
2175,"CA4310018, CA4310011",TRUE,san jose water company,2020,2021-01-01,2021-12-31,41152,41152,NA,NA
2179,CA3410021,FALSE,san juan water district,2020,2021-01-01,2021-12-31,52930,57920,NA,NA
2180,CA4410014,FALSE,san lorenzo valley water district,2020,2021-01-01,2021-12-31,1650,1650,0,0
2182,CA4010009,FALSE,san luis obispo  city of,2020,2021-01-01,2021-12-31,6463,10147,0,0
2184,NA,NA,san luis obispo county flood control and water conservation,2020,2021-01-01,2021-12-31,8730,8730,NA,NA
2205,CA1010029,FALSE,sanger  city of,2020,2021-01-01,2021-12-31,2096,2321,NA,0
2207,CA3010038,FALSE,santa ana  city of,2020,2021-01-01,2021-12-31,35581,35581,0,0
2209,CA4210010,FALSE,santa barbara  city of,2020,2021-01-01,2021-12-31,11090,45970,0,0
2210,CA4310012,FALSE,santa clara  city of,2020,2021-01-01,2021-12-31,18498,31293,0,0
2211,NA,NA,santa clara valley water district,2020,2021-01-01,2021-12-31,320000,343500,6500,0
4993,"CA1910247, CA1910017, CA1910255, CA1910250, CA1910096, CA1910240",TRUE,santa clarita valley water agency,2020,2021-01-01,2021-12-31,70290,63800,22060,NA
2213,CA4410010,FALSE,santa cruz  city of,2020,2021-01-01,2021-12-31,2646,2646,NA,NA
2214,CA3710023,FALSE,santa fe irrigation district,2020,2021-01-01,2021-12-31,10357,10403,0,0
2215,CA1910245,FALSE,santa fe springs  city of,2020,2021-01-01,2021-12-31,6667,6740,0,0
2217,CA3010101,FALSE,santa margarita water district,2020,2021-01-01,2021-12-31,31446,47052,NA,NA
2218,CA4210011,FALSE,santa maria  city of,2020,2021-01-01,2021-12-31,13600,13600,0,0
2220,CA1910146,FALSE,santa monica  city of,2020,2021-01-01,2021-12-31,14345,14161,NA,2886
2222,CA5610011,FALSE,santa paula  city of,2020,2021-01-01,2021-12-31,3885,6215,NA,NA
2224,CA4910009,FALSE,santa rosa  city of,2020,2021-01-01,2021-12-31,19215,22660,NA,NA
2237,CA4410013,FALSE,scotts valley water district,2020,2021-01-01,2021-12-31,1131,1300,0,0
2241,CA3010041,FALSE,seal beach  city of,2020,2021-01-01,2021-12-31,3448,3448,0,0
2251,CA3010082,FALSE,serrano water district,2020,2021-01-01,2021-12-31,4377,4377,NA,NA
2260,CA1510019,FALSE,shafter  city of,2020,2021-01-01,2021-12-31,1832,1849,0,183
2273,CA4510006,FALSE,shasta lake  city of,2020,2021-01-01,2021-12-31,2585,1018,2939,0
2290,CA1910148,FALSE,sierra madre  city of,2020,2021-01-01,2021-12-31,2708,2686,0,22
2298,CA1910149,FALSE,signal hill  city of,2020,2021-01-01,2021-12-31,1931,2022,NA,NA
2323,CA2710011,FALSE,soledad  city of,2020,2021-01-01,2021-12-31,2209,148000,NA,NA
2326,CA4910012,FALSE,sonoma  city of,2020,2021-01-01,2021-12-31,2239,3288,0,0
2328,NA,NA,sonoma county water agency,2020,2021-01-01,2021-12-31,65020,65020,0,0
2330,CA4410017,FALSE,soquel creek water district,2020,2021-01-01,2021-12-31,3208,3208,NA,NA
2334,CA3010042,FALSE,south coast water district,2020,2021-01-01,2021-12-31,6859,6859,0,0
2337,"CA0410006, CA0410012",TRUE,south feather water and power,2020,2021-01-01,2021-12-31,2864,66336,NA,86
2341,CA1910152,FALSE,south gate  city of,2020,2021-01-01,2021-12-31,7642,11383,0,0
2343,CA3310017,FALSE,south mesa water company,2020,2021-01-01,2021-12-31,2497,2497,NA,NA
2345,CA1910154,FALSE,south pasadena  city of,2020,2021-01-01,2021-12-31,4602,4446,0,156
2346,NA,NA,south san joaquin irrigation district,2020,2021-01-01,2021-12-31,31522,31522,0,0
2348,CA0910002,FALSE,south tahoe public utility district,2020,2021-01-01,2021-12-31,5799,29425,NA,NA
2381,CA3910012,FALSE,stockton  city of,2020,2021-01-01,2021-12-31,34481,74400,NA,NA
2382,NA,NA,stockton east water district,2020,2021-01-01,2021-12-31,228520,170000,16129,42391
2401,"CA1910046, CA1910200, CA1910205",TRUE,suburban water systems - san jose hills,2020,2021-01-01,2021-12-31,23898,33945,0,0
2402,"CA1910059, CA1910174",TRUE,suburban water systems - whittier/la mirada,2020,2021-01-01,2021-12-31,16718,21504,0,0
2405,CA4810005,FALSE,suisun - solano water authority,2020,2021-01-01,2021-12-31,1168,1168,NA,NA
2419,CA1910157,FALSE,sunny slope water company,2020,2021-01-01,2021-12-31,4233,3852,0,381
2424,CA3510003,FALSE,sunnyslope county water district,2020,2021-01-01,2021-12-31,6694,6025,0,669
2425,CA4310014,FALSE,sunnyvale  city of,2020,2021-01-01,2021-12-31,19952,27248,0,0
2432,CA1810001,FALSE,susanville  city of,2020,2021-01-01,2021-12-31,661,2376,NA,NA
2437,CA3710025,FALSE,sweetwater authority,2020,2021-01-01,2021-12-31,18296,18296,NA,NA
2438,"CA4910028, CA4910004",TRUE,sweetwater springs water district,2020,2021-01-01,2021-12-31,720,1137,NA,108
2444,"CA, CA3100029, CA3110010, CA0910012, CA3110011, CA3110043, CA3110013, CA3110044",TRUE,tahoe city public utilities district,2020,2021-01-01,2021-12-31,578,838,NA,NA
1408,CA3310074,FALSE,temescal valley water district,2020,2021-01-01,2021-12-31,5785,6152,NA,NA
2457,CA4010019,FALSE,templeton community services district,2020,2021-01-01,2021-12-31,1440,2312,0,100
440,CA,FALSE,test agency 3,2020,2021-01-01,2021-12-31,10.004,100000,100000,100000
2466,CA0410008,FALSE,thermalito water and sewer district,2020,2021-01-01,2021-12-31,2329,8400,NA,NA
2469,CA5610020,FALSE,thousand oaks  city of,2020,2021-01-01,2021-12-31,10474,10474,0,0
2473,NA,NA,three valleys municipal water district,2020,2021-01-01,2021-12-31,68242,64789,0,3453
2487,CA1910213,FALSE,torrance  city of,2020,2021-01-01,2021-12-31,18025,29643,0,0
2490,CA3010094,FALSE,trabuco canyon water district,2020,2021-01-01,2021-12-31,3278,3278,0,0
2496,CA3910011,FALSE,tracy  city of,2020,2021-01-01,2021-12-31,19923,20739,0,0
2510,CA5610043,FALSE,triunfo sanitation district/oak park water service,2020,2021-01-01,2021-12-31,2189,2109,NA,218
2512,CA2910003,FALSE,truckee - donner public utilities district,2020,2021-01-01,2021-12-31,1743,7168,NA,NA
2516,CA5410015,FALSE,tulare  city of,2020,2021-01-01,2021-12-31,5666,5072,0,594
2523,"CA5510013, CA5510028, CA5510001, CA5510033, CA5510003, CA5510012, CA5500363, CA5510015, CA5510021, CA5510025, CA5510002",TRUE,tuolumne utilities district,2020,2021-01-01,2021-12-31,17394,23166,NA,NA
2524,CA5010019,FALSE,turlock  city of,2020,2021-01-01,2021-12-31,10880,11288,NA,NA
2528,CA3010046,FALSE,tustin  city of,2020,2021-01-01,2021-12-31,10996,10996,0,0
2530,CA3610049,FALSE,twentynine palms water district,2020,2021-01-01,2021-12-31,2610,6995,0,0
2536,CA2310003,FALSE,ukiah  city of,2020,2021-01-01,2021-12-31,3081,11534,0,308
2540,NA,NA,united water conservation district,2020,2021-01-01,2021-12-31,14244,14244,0,0
2541,CA3610050,FALSE,upland  city of,2020,2021-01-01,2021-12-31,20448,20448,NA,NA
2543,NA,NA,upper san gabriel valley municipal water,2020,2021-01-01,2021-12-31,30527,25401,NA,3053
2597,CA4810008,FALSE,vacaville  city of,2020,2021-01-01,2021-12-31,18076,22533,NA,2711
2602,CA3710002,FALSE,vallecitos water district,2020,2021-01-01,2021-12-31,5222,5222,NA,NA
2603,"CA4810007, CA4810021",TRUE,vallejo  city of,2020,2021-01-01,2021-12-31,28236,35176,NA,NA
2604,CA3710026,FALSE,valley center municipal water district,2020,2021-01-01,2021-12-31,18019,18019,0,0
2605,CA1910009,FALSE,valley county water district,2020,2021-01-01,2021-12-31,6335,6374,0,0
2610,CA4910013,FALSE,valley of the moon water district,2020,2021-01-01,2021-12-31,2606,3200,0,0
2618,CA1910166,FALSE,valley water company,2020,2021-01-01,2021-12-31,3247,4166,0,0
2626,CA1510029,FALSE,vaughn water company,2020,2021-01-01,2021-12-31,4953,8662,NA,500
2629,CA,FALSE,ventura county waterworks district no 01 - moorpark,2020,2021-01-01,2021-12-31,9179,12830,0,0
2631,CA5610023,FALSE,ventura county waterworks district no 08 - simi valley,2020,2021-01-01,2021-12-31,19697,20618,NA,NA
2633,CA1910167,FALSE,vernon  city of,2020,2021-01-01,2021-12-31,7200,8339,NA,NA
2635,CA3610052,FALSE,victorville water district,2020,2021-01-01,2021-12-31,24063,24063,NA,NA
2649,CA3710027,FALSE,vista irrigation district,2020,2021-01-01,2021-12-31,18529,18529,0,0
2661,CA1910234,FALSE,walnut valley water district,2020,2021-01-01,2021-12-31,20135,22342,0,0
2662,CA1510021,FALSE,wasco  city of,2020,2021-01-01,2021-12-31,1012,1837,NA,NA
2667,NA,NA,water facilities authority,2020,2021-01-01,2021-12-31,26716,25676,0,1040
2669,CA4410011,FALSE,watsonville  city of,2020,2021-01-01,2021-12-31,7674,21000,NA,NA
2675,NA,NA,west basin municipal water district,2020,2021-01-01,2021-12-31,141880,141880,0,0
2679,CA1510022,FALSE,west kern water district,2020,2021-01-01,2021-12-31,16194,3500,12694,0
2683,CA5710003,FALSE,west sacramento  city of,2020,2021-01-01,2021-12-31,12890,29429,NA,NA
2690,CA3610004,FALSE,west valley water district,2020,2021-01-01,2021-12-31,22848,26275,NA,NA
2691,CA4110027,FALSE,westborough water district,2020,2021-01-01,2021-12-31,302,302,0,0
2697,"CA3310036, CA3310076, CA3310049",TRUE,western municipal water district of riverside,2020,2021-01-01,2021-12-31,27394,33446,NA,NA
2704,CA3010064,FALSE,westminster  city of,2020,2021-01-01,2021-12-31,11745,11745,0,0
2723,CA1910173,FALSE,whittier  city of,2020,2021-01-01,2021-12-31,7114,7265,0,0
2751,CA4910017,FALSE,windsor  town of,2020,2021-01-01,2021-12-31,5733,4499,0,1234
2766,CA5710006,FALSE,woodland  city of,2020,2021-01-01,2021-12-31,13198,36665,NA,NA
4811,NA,NA,woodland-davis clean water agency,2020,2021-01-01,2021-12-31,20024,33696,NA,NA
2782,CA3010037,FALSE,yorba linda water district,2020,2021-01-01,2021-12-31,20440,20440,0,0
2789,CA4710011,FALSE,yreka  city of,2020,2021-01-01,2021-12-31,1922,7051,0,0
2790,CA5110002,FALSE,yuba city,2020,2021-01-01,2021-12-31,15300,23781,NA,NA
2793,CA3610055,FALSE,yucaipa valley water district,2020,2021-01-01,2021-12-31,11673,57555,NA,NA
13,CA3610001,FALSE,adelanto  city of,2020,2022-01-01,2022-12-31,4415,64406,NA,NA
22,NA,NA,alameda county flood control district  zone 7,2020,2022-01-01,2022-12-31,47600,58200,NA,NA
23,CA0110001,FALSE,alameda county water district,2020,2022-01-01,2022-12-31,43184,56159,0,0
30,CA1910001,FALSE,alhambra  city of,2020,2022-01-01,2022-12-31,11701,11199,0,502
55,"CA0310012, CA0300002, CA0310019, CA0310003, CA0310002",TRUE,amador water agency,2020,2022-01-01,2022-12-31,7827,18820,0,0
57,CA2810005,FALSE,american canyon  city of,2020,2022-01-01,2022-12-31,2707,1763,944,NA
64,CA3010001,FALSE,anaheim  city of,2020,2022-01-01,2022-12-31,60137,60137,NA,NA
66,CA4510001,FALSE,anderson  city of,2020,2022-01-01,2022-12-31,908,1048,NA,NA
79,NA,NA,antelope valley - east kern water agency,2020,2022-01-01,2022-12-31,40930,52860,0,0
82,CA0710001,FALSE,antioch  city of,2020,2022-01-01,2022-12-31,4628,4841,NA,NA
87,CA3610003,FALSE,apple valley ranchos water company,2020,2022-01-01,2022-12-31,17177,16788,0,389
93,CA1910003,FALSE,arcadia  city of,2020,2022-01-01,2022-12-31,17540,17211,0,329
94,"CA1210001, CA1210021",TRUE,arcata  city of,2020,2022-01-01,2022-12-31,632,1369,NA,NA
99,CA4010001,FALSE,arroyo grande  city of,2020,2022-01-01,2022-12-31,1990,1990,NA,NA
102,CA1510001,FALSE,arvin community service district,2020,2022-01-01,2022-12-31,1057,1057,0,211
107,CA4010002,FALSE,atascadero mutual water company,2020,2022-01-01,2022-12-31,1806,1806,NA,NA
110,CA2410001,FALSE,atwater  city of,2020,2022-01-01,2022-12-31,6478,6478,NA,NA
117,CA1910007,FALSE,azusa light and water,2020,2022-01-01,2022-12-31,18373,29596,0,0
123,CA1510031,FALSE,bakersfield  city of,2020,2022-01-01,2022-12-31,47575,42818,NA,4757
124,CA1010001,FALSE,bakman water company,2020,2022-01-01,2022-12-31,1118,1118,0,0
129,CA3310006,FALSE,banning  city of,2020,2022-01-01,2022-12-31,9419,9507,0,942
159,CA3310002,FALSE,beaumont - cherry valley water district,2020,2022-01-01,2022-12-31,14268,8630,4211,1427
167,CA4510014,FALSE,bella vista water district,2020,2022-01-01,2022-12-31,10011,9609,0,402
170,CA1910013,FALSE,bellflower - somerset mutual water company,2020,2022-01-01,2022-12-31,5875,7367,NA,NA
178,CA4810001,FALSE,benicia  city of,2020,2022-01-01,2022-12-31,10211,18003,NA,NA
193,CA1910156,FALSE,beverly hills  city of,2020,2022-01-01,2022-12-31,10776,10776,NA,NA
197,CA3610008,FALSE,big bear community services district,2020,2022-01-01,2022-12-31,1114,1114,0,0
198,"CA3610044, CA3600395, CA3600283, CA3610022",TRUE,big bear lake  city of,2020,2022-01-01,2022-12-31,2136,3100,NA,NA
241,CA3310003,FALSE,blythe  city of,2020,2022-01-01,2022-12-31,3577,6900,0,358
262,CA1310001,FALSE,brawley  city of,2020,2022-01-01,2022-12-31,2202,2547,NA,NA
263,CA3010002,FALSE,brea  city of,2020,2022-01-01,2022-12-31,9854,9854,0,0
264,CA0710004,FALSE,brentwood  city of,2020,2022-01-01,2022-12-31,4031,6231,NA,NA
283,CA3010003,FALSE,buena park  city of,2020,2022-01-01,2022-12-31,14489,14489,0,0
285,CA1910179,FALSE,burbank  city of,2020,2022-01-01,2022-12-31,16151,16151,0,0
286,CA4110003,FALSE,burlingame  city of,2020,2022-01-01,2022-12-31,1249,1249,0,0
351,"CA0510005, CA0510006, CA0510017, CA0510016, CA0510019, CA0510004",TRUE,calaveras county water district,2020,2022-01-01,2022-12-31,6071,84036,0,0
